16.745	5264.12	-2.00509	0.00324852
16.7482	5281.25	-2.01809	0.00396008
16.7522	5302.2	-2.03438	0.00482374
16.757	5327.84	-2.0531	0.00383146
16.7608	5348.29	-2.06566	0.0031834
16.764	5365.35	-2.07375	0.00284758
16.7668	5380.65	-2.07881	0.00266996
16.7695	5395.03	-2.08146	0.00257554
16.7721	5408.94	-2.082	0.00253107
16.7746	5422.65	-2.08057	0.0025224
16.7771	5436.35	-2.07726	0.00254499
16.7797	5450.2	-2.07213	0.00260071
16.7823	5464.39	-2.0652	0.00269849
16.785	5479.16	-2.05648	0.00286022
16.7879	5494.85	-2.0459	0.00314409
16.791	5512.15	-2.03324	0.00378713
16.7948	5533.07	-2.01748	0.00490959
16.7997	5560.3	-1.99812	0.00382661
16.8035	5581.62	-1.98538	0.00313588
16.8067	5599.15	-1.97729	0.00278889
16.8094	5614.79	-1.97226	0.00260905
16.8121	5629.46	-1.96962	0.00251453
16.8146	5643.63	-1.96905	0.00247013
16.817	5657.59	-1.97042	0.00246104
16.8195	5671.53	-1.97364	0.00248244
16.822	5685.63	-1.97866	0.00253591
16.8245	5700.06	-1.98544	0.00262987
16.8271	5715.07	-1.99399	0.00278499
16.8299	5731.01	-2.00436	0.0030557
16.833	5748.55	-2.01677	0.00365747
16.8366	5769.61	-2.03214	0.00494519
16.8416	5798.22	-2.05189	0.00379467
16.8454	5820.26	-2.06466	0.0030787
16.8485	5838.21	-2.07268	0.0027276
16.8512	5854.15	-2.07764	0.00254838
16.8537	5869.09	-2.08024	0.00245507
16.8562	5883.52	-2.08079	0.00241145
16.8586	5897.72	-2.07944	0.00240247
16.861	5911.91	-2.07628	0.00242319
16.8634	5926.25	-2.07134	0.00247505
16.8659	5940.94	-2.06467	0.0025661
16.8685	5956.2	-2.05627	0.00271612
16.8712	5972.4	-2.04607	0.00297696
16.8742	5990.21	-2.03387	0.00355036
16.8777	6011.51	-2.01878	0.00493991
16.8827	6041.28	-1.99883	0.00374609
16.8864	6063.96	-1.98609	0.00301779
16.8894	6082.28	-1.97816	0.00266681
16.8921	6098.52	-1.97328	0.00248957
16.8946	6113.73	-1.97071	0.00239791
16.897	6128.4	-1.97017	0.00235521
16.8993	6142.86	-1.97149	0.0023464
16.9017	6157.29	-1.97461	0.00236651
16.904	6171.88	-1.97946	0.00241686
16.9065	6186.81	-1.98602	0.00250514
16.909	6202.33	-1.99429	0.00265036
16.9116	6218.79	-2.00432	0.00290195
16.9145	6236.86	-2.01631	0.00344925
16.918	6258.41	-2.03111	0.00494908
16.9229	6289.46	-2.05132	0.00370199
16.9266	6312.79	-2.06401	0.00295897
16.9296	6331.49	-2.07183	0.00260784
16.9322	6348.03	-2.07663	0.00243268
16.9346	6363.49	-2.07913	0.00234282
16.937	6378.41	-2.07965	0.00230123
16.9393	6393.11	-2.07833	0.00229279
16.9416	6407.78	-2.07525	0.00231255
16.9439	6422.62	-2.07046	0.00236172
16.9462	6437.81	-2.06399	0.00244776
16.9487	6453.58	-2.05584	0.00258904
16.9513	6470.31	-2.04595	0.00283318
16.9541	6488.67	-2.03413	0.00336089
16.9575	6510.51	-2.01957	0.00492262
16.9624	6542.64	-1.99925	0.00364672
16.966	6566.55	-1.98664	0.00289924
16.9689	6585.61	-1.97892	0.00255067
16.9715	6602.43	-1.9742	0.00237818
16.9739	6618.15	-1.97173	0.00229016
16.9761	6633.33	-1.97123	0.00224955
16.9784	6648.27	-1.97253	0.00224135
16.9806	6663.18	-1.97556	0.0022606
16.9829	6678.26	-1.98028	0.00230845
16.9852	6693.7	-1.98665	0.00239207
16.9876	6709.73	-1.99467	0.00252914
16.9901	6726.72	-2.00441	0.00276526
16.9929	6745.35	-2.01604	0.00327117
16.9962	6767.45	-2.03035	0.00495075
17.0011	6801.04	-2.05098	0.00360836
17.0047	6825.62	-2.06354	0.00284384
17.0076	6845.06	-2.07113	0.00249513
17.0101	6862.16	-2.07573	0.00232495
17.0124	6878.13	-2.07811	0.00223897
17.0146	6893.55	-2.07857	0.00219973
17.0168	6908.73	-2.07725	0.0021922
17.019	6923.89	-2.07422	0.00221149
17.0212	6939.22	-2.06954	0.00225868
17.0235	6954.91	-2.06323	0.00234084
17.0258	6971.21	-2.05529	0.00247529
17.0283	6988.49	-2.04566	0.00270672
17.031	7007.43	-2.03416	0.00320246
17.0342	7029.9	-2.02002	0.00484141
17.0391	7064.02	-1.99964	0.00353099
17.0426	7089.01	-1.98721	0.00278385
17.0454	7108.77	-1.97969	0.00244255
17.0478	7126.16	-1.9751	0.00227574
17.0501	7142.39	-1.97271	0.00219126
17.0523	7158.06	-1.97222	0.00215246
17.0544	7173.49	-1.97348	0.0021446
17.0566	7188.89	-1.97642	0.00216281
17.0587	7204.45	-1.98099	0.00220805
17.0609	7220.38	-1.98717	0.00228696
17.0632	7236.91	-1.99495	0.00241589
17.0656	7254.41	-2.00439	0.00263656
